Admin1,Facility name,Facility type,Lat,Long
Amhara,Mesheha Health Post,Health Post,13.187,36.3853
Amhara,Meshenti Hospital,Hospital,11.4833,37.2667
Amhara,Meskel Ber Clinic,Clinic,10.3712,39.8229
Amhara,Mesno Health Post,Health Post,12.2824,39.6797
Amhara,Meteh Billa Health Centre,Health Centre,9.2112,39.7048
Amhara,Metema Health Centre,Health Centre,12.9519,36.1563
Amhara,Metema Hospital,Hospital,12.7694,36.4082
Amhara,Metkoriya Clinic,Clinic,9.8179,39.386
Amhara,Mezezo Health Centre,Health Centre,9.9242,39.7241
Amhara,Mikael Debir Clinic,Clinic,12.2762,37.746
Amhara,Minch Wiha Clinic,Clinic,11.6765,38.3973
Amhara,Miniraha Abawarka Clinic,Clinic,12.1704,37.6061
Amhara,Minziro Clinic,Clinic,12.4359,37.5012
Amhara,Mito Buakesho Health Post,Health Post,12.8171,37.8053
Amhara,Mito Health Post,Health Post,11.9023,39.5613
Amhara,Modo Clinic,Clinic,9.7109,39.4681
Amhara,Modo Clinic,Clinic,9.7587,39.4931
Amhara,Mollalie Health Centre,Health Centre,10.1188,39.6574
Amhara,Motta Health Centre,Health Centre,11.0746,37.8758
Amhara,Muka Tera Clinic,Clinic,12.5299,38.0382
Amhara,Mukaly Clinic,Clinic,11.2324,39.8305
Amhara,Mukech Clinic,Clinic,10.6105,38.9388
Amhara,Mukech Clinic,Clinic,10.6162,38.9323
Amhara,Mukech Clinic,Clinic,11.2563,37.9532
Amhara,Mumed Guguru Clinic,Clinic,11.17,39.389
Amhara,Muti Belig Clinic,Clinic,11.3729,39.729
Amhara,Muti Fecha Clinic,Clinic,10.1283,39.9689
Amhara,Nabira Yebalat Clinic,Clinic,10.6139,38.0008
Amhara,Nakuto Le Ab Clinic,Clinic,11.9976,39.0643
Amhara,Nara Awurarda Clinic,Clinic,12.5417,37.1104
Amhara,Nefas Mewcha Health Centre,Health Centre,11.7465,38.4598
Amhara,Negade Bahir Health Centre,Health Centre,12.5937,36.7738
Amhara,Nifasa Ashuda Clinic,Clinic,11.4765,36.8583
Amhara,Nifasa Ashuda Clinic,Clinic,11.4767,36.8541
Amhara,Nora Stadekan Health Post,Health Post,12.6443,37.6411
Amhara,Ourene Selama Health Centre,Health Centre,10.7038,40.0814
Amhara,Qat Dikuli Clinic,Clinic,11.3792,36.8521
Amhara,Qelo Health Post,Health Post,10.6733,39.9024
Amhara,Qimbaba Clinic,Clinic,11.4057,37.4036
Amhara,Qolela Kusquam Health Post,Health Post,11.1919,37.6447
Amhara,Qowanguwa Clinic,Clinic,10.3281,39.7741
Amhara,Qura Jege Health Post,Health Post,12.6914,37.7039
Amhara,Rabel Health Centre,Health Centre,10.5397,39.5912
Amhara,Rama Health Post,Health Post,12.211,39.7261
Amhara,Rarate Clinic,Clinic,8.9953,39.3373
Amhara,Rema Health Station,Health Station,10.2566,38.9083
Amhara,Resa Health Post,Health Post,11.0641,39.9156
Amhara,Richa Qusiqam Clinic,Clinic,11.6765,37.9527
Amhara,Rim Clinic,Clinic,11.308,37.2054
Amhara,Rimibik Clinic,Clinic,10.0341,39.2937
Amhara,Robit Clinic,Clinic,11.6784,37.4531
Amhara,Robu Gebeya Health Centre,Health Centre,10.5406,37.7565
Amhara,Saba Uz Health Centre,Health Centre,11.8145,36.7525
Amhara,Sabra Clinic,Clinic,13.2992,38.3794
Amhara,Sagat Health Post,Health Post,11.6124,39.3857
Amhara,Sahirina Clinic,Clinic,11.7994,38.118
Amhara,Sakota Health Centre,Health Centre,12.6213,39.0435
Amhara,Sanik Clinic,Clinic,13.3871,37.7615
Amhara,Sanja Health Centre,Health Centre,12.9896,37.2896
Amhara,Sankra Clinic,Clinic,11.7952,36.9864
Amhara,Santime Yeshoh Clinic,Clinic,10.9208,37.5394
Amhara,Sarli Health Centre,Health Centre,11.7288,38.3451
Amhara,Sata Midiraro Clinic,Clinic,12.6257,37.2696
Amhara,Sawkiya Clinic,Clinic,13.4634,38.3273
Amhara,Sebentara Clinic,Clinic,13.0018,37.6051
Amhara,Sebentara Clinic,Clinic,13.0094,37.608
Amhara,Sedie Health Centre,Health Centre,10.9198,37.8879
Amhara,Sefi Bahir Clinic,Clinic,12.9199,37.1254
Amhara,Segenet Health Post,Health Post,13.2914,38.4572
Amhara,Segerat Health Post,Health Post,10.9351,38.8742
Amhara,Segi Clinic,Clinic,13.0461,37.9958
Amhara,Segilen Clinic,Clinic,11.4162,39.6999
Amhara,Segnogebaye Health Centre,Health Centre,10.8742,39.6408
Amhara,Sehala Health Centre,Health Centre,13.0869,38.5222
Amhara,Seladingay Health Centre,Health Centre,9.9546,39.6244
Amhara,Selferedi Clinic,Clinic,12.579,36.0232
Amhara,Selferedi Clinic,Clinic,12.6147,35.9078
Amhara,Semerna Clinic,Clinic,11.5842,39.0431
Amhara,Semra Kekeza Health Post,Health Post,12.4082,37.1685
Amhara,Senbetge Health Post,Health Post,12.7621,37.7831
Amhara,Senbetie Health Centre,Health Centre,10.304,39.9884
Amhara,Sendoba Clinic,Clinic,12.1737,37.7201
Amhara,Sengo Gebeya Clinic,Clinic,10.9093,39.307
Amhara,Sengo Gebeya Clinic,Clinic,10.945,39.2802
Amhara,Sengo Gebeya Health Centre,Health Centre,11.1135,39.6239
Amhara,Seqelet Clinic,Clinic,11.8228,37.2391
Amhara,Seraba Health Centre,Health Centre,12.5185,37.0264
Amhara,Seragudela Clinic,Clinic,13.3276,38.0708
Amhara,Seriyal Clinic,Clinic,12.7315,38.9661
Amhara,Serko Clinic,Clinic,11.9128,38.7218
Amhara,Serzina Clinic,Clinic,12.0779,38.9037
Amhara,Shafi Clinic,Clinic,10.5368,39.0756
Amhara,Shafira Dawirit Clinic,Clinic,10.9897,37.3275
Amhara,Shahego Menge Clinic,Clinic,12.3046,37.5569
Amhara,Shalo Clinic,Clinic,11.9257,39.0554
Amhara,Shashge Health Post,Health Post,12.3761,36.461
Amhara,Shawura Health Centre,Health Centre,11.933,36.8737
Amhara,Shebele Health Post,Health Post,11.2843,37.6771
Amhara,Shegaw Motta Geter Hospital,Hospital,11.0699,37.889
Amhara,Shege Jer Keraniyo Clinic,Clinic,10.9637,37.9688
Amhara,Sheharda Clinic,Clinic,12.4875,36.6756
Amhara,Shehoch Tahra Clinic,Clinic,12.1173,37.8354
Amhara,Shekif Clinic,Clinic,10.6379,39.3342
Amhara,Shekila Health Post,Health Post,10.7957,39.832
Amhara,Sheme Mosha Clinic,Clinic,11.4126,37.96
Amhara,Shemed Waketo Clinic,Clinic,10.7479,37.3974
Amhara,Shemila Alebata Health Centre,Health Centre,12.7612,39.2427
Amhara,Sheni Clinic,Clinic,13.2484,37.4654
Amhara,Shewit Health Post,Health Post,11.6305,39.4266
Amhara,Shime Clinic,Clinic,10.8072,37.848
Amhara,Shina Tsyon Clinic,Clinic,12.0045,37.6998
Amhara,Shindy Health Centre,Health Centre,10.6426,36.9365
Amhara,Shinfa Health Centre,Health Centre,12.5735,36.1334
Amhara,Shobla Bakusti Clinic,Clinic,11.6462,37.0863
Amhara,Shola Clinic,Clinic,10.3795,39.5485
Amhara,Shola Health Centre,Health Centre,10.3905,39.5044
Amhara,Shotel Amba Clinic,Clinic,9.9064,39.7791
Amhara,Shotel Amba Clinic,Clinic,9.91,39.7756
Amhara,Shumisheha Clinic,Clinic,11.978,38.987
Amhara,Shura Clinic,Clinic,12.5256,37.9305
Amhara,Shurba Bifeta Clinic,Clinic,11.0811,37.1029
Amhara,Sibiserak Health Centre,Health Centre,12.3085,37.0866
Amhara,Silate Health Centre,Health Centre,11.3226,39.9752
Amhara,Sira Getu Clinic,Clinic,11.7662,36.9198
Amhara,Sirinka Health Post,Health Post,11.7557,39.6045
Amhara,Siro Clinic,Clinic,11.2085,39.4256
Amhara,Sitir Dirma Health Post,Health Post,10.8179,39.7082
Amhara,Sitir Dirma Health Post,Health Post,10.8632,39.7278
Amhara,Smarega Health Post,Health Post,11.1123,37.4425
Amhara,Sorba Clinic,Clinic,12.047,38.9513
Amhara,Sositu Debreshelel Clinic,Clinic,10.5726,37.5955
Amhara,Sulula Health Station,Health Station,11.2333,39.6833
Amhara,Surta Clinic,Clinic,10.9906,37.0848
Amhara,Tach Ber Ersha Lemat Clinic,Clinic,10.4987,37.1267
Amhara,Tachtedabrihala Clinic,Clinic,12.4616,37.4619
Amhara,Taga Health Post,Health Post,12.6479,37.7389
Amhara,Taime Abekidan Clinic,Clinic,10.7667,37.6501
Amhara,Talet Clinic,Clinic,11.7477,39.1112
Amhara,Tamech Dambul Clinic,Clinic,11.1112,36.8997
Amhara,Tamelka Health Centre,Health Centre,11.0341,40.0704
Amhara,Tamo Dewaro Clinic,Clinic,10.7162,38.2081
Amhara,Tara Clinic,Clinic,13.467,38.4029
Amhara,Tardiyat Fenzayit Clinic,Clinic,11.5939,39.1266
Amhara,Tatek Gebere Clinic,Clinic,11.3681,37.2935
Amhara,Tatek Lesira Clinic,Clinic,11.2706,37.0109
Amhara,Tebabarina Aribayitu Clinic,Clinic,11.7821,37.6777
Amhara,Tebasit Clinic,Clinic,10.9515,39.5447
Amhara,Tebela Health Post,Health Post,13.3856,38.4636
Amhara,Tebis Clinic,Clinic,11.4081,39.6571
Amhara,Tebitebita Clinic,Clinic,12.6362,37.8913
Amhara,Tedibabe Mariyam Clinic,Clinic,11.1124,38.7534
Amhara,Tefera Hailu Hospital,Hospital,12.6194,39.0358
Amhara,Tegubenna Meskel Clinic,Clinic,11.6695,38.7432
Amhara,Tehuledere Clinic,Clinic,11.2713,39.7571
Amhara,Tekake Clinic,Clinic,10.9017,39.7568
Amhara,Tekle Clinic,Clinic,11.1522,37.1596
Amhara,Tekle Dengay Health Centre,Health Centre,12.7612,37.4068
Amhara,Tekulashe Health Post,Health Post,12.1438,39.481
Amhara,Telfea Health Post,Health Post,11.8347,39.8081
Amhara,Telim Butula Health Post,Health Post,10.8523,37.5198
Amhara,Teltele Clinic,Clinic,10.6742,39.0515
Amhara,Tembeko Clinic,Clinic,11.6292,39.3127
Amhara,Tenbera Kiwa Clinic,Clinic,12.5403,36.9812
Amhara,Tengeha Clinic,Clinic,10.8038,36.5941
Amhara,Tenkaka Bechesa Clinic,Clinic,10.4591,39.9788
Amhara,Tenseye Clinic,Clinic,13.0189,37.8416
Amhara,Tere Clinic,Clinic,10.0841,39.8634
Amhara,Teref Gur Clinic,Clinic,10.7725,39.7717
Amhara,Tesfa Giyorgis Health Post,Health Post,11.8258,39.2447
Amhara,Tewa Clinic,Clinic,10.7032,38.6776
Amhara,Tiber Health Post,Health Post,13.3528,38.4272
Amhara,Tidesh Clinic,Clinic,9.3984,39.5936
Amhara,Tigire Debdabo Health Post,Health Post,10.7144,37.662
Amhara,Tikana Clinic,Clinic,11.3356,39.3871
Amhara,Tikile Clinic,Clinic,10.832,39.1392
Amhara,Tikishinyi Sinat Health Post,Health Post,11.7309,39.4037
Amhara,Tilaabalima Clinic,Clinic,11.4692,39.6183
Amhara,Tilieli Health Centre,Health Centre,10.8572,37.0189
Amhara,Tiru Birihan Clinic,Clinic,11.0408,36.5484
Amhara,Tiru Meda Clinic,Clinic,11.1488,37.2277
Amhara,Tiru Selam Clinic,Clinic,11.0785,37.779
Amhara,Torik Clinic,Clinic,11.2728,38.7557
Amhara,Tosa Felana Clinic,Clinic,10.9583,39.6498
Amhara,Tsahay Sina Clinic,Clinic,10.2967,39.5592
Amhara,Tsata Clinic,Clinic,12.697,39.2088
Amhara,Tsitska Health Centre,Health Centre,12.7761,38.7902
Amhara,Tu Chaja Clinic,Clinic,10.7827,36.7564
Amhara,W/Abay Health Centre,Health Centre,11.3689,37.0403
Amhara,Wadoteklo Health Post,Health Post,11.5327,39.7221
Amhara,Wageda Health Centre,Health Centre,11.3997,38.237
Amhara,Wagetera Clinic,Clinic,11.9015,37.5624
Amhara,Walka Clinic,Clinic,11.3531,37.5058
Amhara,Wareb Clinic,Clinic,12.3578,37.802
Amhara,Waro Health Post,Health Post,11.1106,38.8617
Amhara,Washa Mikael Clinic,Clinic,11.742,39.2202
Amhara,Washera Clinic,Clinic,11.1062,37.5561
Amhara,Wasil Clinic,Clinic,12.958,38.278
Amhara,Wayou Health Centre,Health Centre,9.5633,39.6653
Amhara,Wazez Neges Wegereb Clinic,Clinic,10.6313,36.8737
Amhara,Wazina Akababiw Clinic,Clinic,11.1552,37.0252
Amhara,Wedabiye Clinic,Clinic,12.0982,39.1297
Amhara,Wededer Clinic,Clinic,10.6111,40.0538
Amhara,Wef Arigif Tamire Clinic,Clinic,11.5369,37.6994
Amhara,Wefchinna Clinic,Clinic,11.8075,38.764
Amhara,Wefegie Mariyam Health Post,Health Post,11.4149,38.3254
Amhara,Wefegie Mariyam Health Post,Health Post,11.4195,38.3223
Amhara,Wegedad Yayishal Clinic,Clinic,10.5262,36.8951
Amhara,Wegela Zegansa Health Post,Health Post,11.2258,37.7578
Amhara,Wegesa Clinic,Clinic,11.2787,39.0014
Amhara,Wejel Anqiraq Clinic,Clinic,10.2227,38.0251
Amhara,Weken Zurya Clinic,Clinic,13.0798,37.8454
Amhara,Wekerako Dalko Health Post,Health Post,12.3861,37.4262
Amhara,Welehe Clinic,Clinic,12.5275,39.0512
Amhara,Weleke Health Post,Health Post,11.1523,37.7303
Amhara,Wendiye Quch Health Post,Health Post,11.0422,38.2769
Amhara,Wenidata Clinic,Clinic,11.4728,37.3903
Amhara,Werebayasu Clinic,Clinic,10.9038,39.5599
Amhara,Weremogna Health Post,Health Post,12.0189,39.641
Amhara,Werik Mawicha Clinic,Clinic,10.9744,38.7601
Amhara,Werkamba Remesht Health Post,Health Post,10.0437,38.9081
Amhara,Werke Clinic,Clinic,10.1883,39.0202
Amhara,Werke Clinic,Clinic,10.1955,39.0412
Amhara,Werke Domo Health Post,Health Post,12.8299,37.7125
Amhara,Werke Health Post,Health Post,11.9749,39.7796
Amhara,Werke Meskel Health Centre,Health Centre,10.7151,38.7676
Amhara,Werkea Abo Health Centre,Health Centre,10.6585,38.6362
Amhara,Werkena Tetera Clinic,Clinic,10.5421,39.1281
Amhara,Wetwet Clinic,Clinic,12.2539,39.346
Amhara,Wetwet Clinic,Clinic,12.2694,39.3538
Amhara,Weyinoch Gizana Clinic,Clinic,12.6357,37.3248
Amhara,Weyira Gurezam Clinic,Clinic,10.5697,38.1621
Amhara,Weyiru Dikalo Health Post,Health Post,12.0933,39.751
Amhara,Weynye Health Post,Health Post,11.9129,39.476
Amhara,Weyo Filana Health Centre,Health Centre,11.2923,40.0478
Amhara,Wezebamba Clinic,Clinic,12.5123,37.5255
Amhara,Wezed Clinic,Clinic,10.4773,39.7819
Amhara,Witimera Clinic,Clinic,11.5773,37.7982
Amhara,Wofchame Clinic,Clinic,11.3369,37.9479
Amhara,Wogel Tena Health Centre,Health Centre,11.5897,39.2066
Amhara,Wojel Health Centre,Health Centre,10.2288,38.0239
Amhara,Wokin Health Station,Health Station,13.0892,37.8256
Amhara,Woldiya Health Centre,Health Centre,11.8242,39.5919
Amhara,Woldiya Zonal Hospital,Zonal Hospital,11.8262,39.5928
Amhara,Woledi Health Centre,Health Centre,10.8363,39.8116
Amhara,Woreta Health Centre,Health Centre,11.9236,37.7027
Amhara,Worielu Health Centre,Health Centre,10.5763,39.436
Amhara,Woyene Amba Health Station,Health Station,10.7041,39.2706
Amhara,Woyinema Asos Clinic,Clinic,10.4633,36.9655
Amhara,Woynwuha Health Station,Health Station,11.0129,37.7508
Amhara,Wub Kencherit Clinic,Clinic,11.1291,37.8034
Amhara,Wuchale Health Centre,Health Centre,11.507,39.606
Amhara,Wudimen Health Post,Health Post,11.7525,39.525
Amhara,Wudimen Health Post,Health Post,11.7597,39.5131
Amhara,Wukirotedomender Clinic,Clinic,11.848,38.2008
Amhara,Wurgesa Health Centre,Health Centre,11.55,39.6166
Amhara,Wusha Tiris Clinic,Clinic,12.0978,37.6841
Amhara,Yagorati Clinic,Clinic,10.2259,37.482
Amhara,Yamed Health Centre,Health Centre,11.2364,39.2255
Amhara,Yaya Health Post,Health Post,11.9374,39.804
Amhara,Yeboden Aboshema Gergesta Clinic,Clinic,11.2897,36.9606
Amhara,Yebokla Health Station,Health Station,10.4265,37.8981
Amhara,Yechereka Health Station,Health Station,10.6,37.4334
Amhara,Yechika Clinic,Clinic,11.1612,37.9218
Amhara,Yedel Ber Clinic,Clinic,10.2051,39.6232
Amhara,Yedwuha Health Centre,Health Centre,10.4408,38.3419
Amhara,Yegebeta Selamge Health Post,Health Post,11.1334,37.5121
Amhara,Yegidadi Clinic,Clinic,10.373,37.3906
Amhara,Yeginid Lomi Clinic,Clinic,11.438,37.564
Amhara,Yegnd Clinic,Clinic,11.6834,39.1393
Amhara,Yegode Health Post,Health Post,11.1278,38.6475
Amhara,Yegoma Huletu Clinic,Clinic,11.4966,37.486
Amhara,Yegurm Yesekolona Yesanka Clinic,Clinic,10.4177,37.3756
Amhara,Yehun Abeba Health Centre,Health Centre,12.6161,38.8721
Amhara,Yejeginochi Amba Clinic,Clinic,10.2217,39.7713
Amhara,Yejubie Health Centre,Health Centre,10.1551,37.7427
Amhara,Yekeba Hana Wenidasa Clinic,Clinic,10.6405,38.0693
Amhara,Yekoso Clinic,Clinic,11.1383,39.0942
Amhara,Yelamgeje Clinic,Clinic,10.0414,37.7317
Amhara,Yemeka ] Health Post,Health Post,11.2147,38.6475
Amhara,Yemeket Dinga Debelo Clinic,Clinic,11.4414,37.4983
Amhara,Yemit Health Centre,Health Centre,11.2768,39.2963
Amhara,Yemoshet Clinic,Clinic,11.5489,37.5112
Amhara,Yereber Girge Clinic,Clinic,10.7342,37.4366
Amhara,Yesak Deber Health Post,Health Post,12.7307,37.5975
Amhara,Yesay Yediba Clinic,Clinic,11.475,38.8116
Amhara,Yesenbet Clinic,Clinic,10.4054,37.9737
Amhara,Yeshert Jigur Clinic,Clinic,10.7426,37.3004
Amhara,Yetemen Health Centre,Health Centre,10.3319,38.1462
Amhara,Yetinora Clinic,Clinic,10.8689,39.0227
Amhara,Yezeleka Clinic,Clinic,10.4599,37.2647
Amhara,Yidemeko Merihezh Health Post,Health Post,9.978,38.9224
Amhara,Yidemeko Merihezh Health Post,Health Post,10.0027,38.9281
Amhara,Yidinoberesa Clinic,Clinic,9.8592,38.8394
Amhara,Yifag Health Station,Health Station,12.0667,37.7
Amhara,Yigogi Tenitela Clinic,Clinic,11.6498,37.2157
Amhara,Yiloma Yeginifit Clinic,Clinic,11.4999,37.2642
Amhara,Yimali Clinic,Clinic,10.8247,36.4276
Amhara,Yinesa Sositu Clinic,Clinic,11.5213,37.3113
Amhara,Yismala Health Station,Health Station,11.5987,36.9568
Amhara,Yizora Health Post,Health Post,11.1691,37.3393
Amhara,Yizora Health Post,Health Post,11.1909,37.3301
Amhara,Zana Clinic,Clinic,13.2924,37.0858
Amhara,Zanat Health Post,Health Post,11.2544,37.7628
Amhara,Zarema Health Station,Health Station,13.3396,37.8817
Amhara,Zawula Kurana Clinic,Clinic,13.1029,38.2773
Amhara,Zebach Bahir Health Post,Health Post,12.8044,36.5038
Amhara,Zebach Bahir Health Post,Health Post,12.9543,36.3225
Amhara,Zebach Bahir Health Post,Health Post,13.0856,36.2554
Amhara,Zebeye Muger Clinic,Clinic,11.4697,37.986
Amhara,Zege Health Station,Health Station,11.7,37.3
Amhara,Zegem Health Centre,Health Centre,10.712,36.4925
Amhara,Zegeza Clinic,Clinic,10.8959,37.2438
Amhara,Zelalem Desta Clinic,Clinic,10.7781,37.8439
Amhara,Zelma Shembekuma Clinic,Clinic,10.5574,37.0342
Amhara,Zemene Berhan Clinic,Clinic,11.2224,37.1501
Amhara,Zemenemarak Clinic,Clinic,13.3126,36.4835
Amhara,Zemenemarak Clinic,Clinic,13.3221,36.4966
Amhara,Zemenemarak Clinic,Clinic,13.3323,36.4294
Amhara,Zemero Health Centre,Health Centre,10.219,39.4642
Amhara,Zenbol Yechara Clinic,Clinic,9.9864,37.6889
Amhara,Zeneg Clinic,Clinic,11.9693,37.9181
Amhara,Zengoba Denguma Clinic,Clinic,10.1392,37.9573
Amhara,Zewer Gotera Health Post,Health Post,11.882,39.4574
Amhara,Zewula Degeha Clinic,Clinic,10.8508,36.7493
Amhara,Zeyita Magas Health Post,Health Post,10.0741,39.0903
Amhara,Zihibst Tanfa Clinic,Clinic,11.5708,36.7565
Amhara,Zihibst Tanfa Clinic,Clinic,11.5729,36.7536
Amhara,Zimiha Clinic,Clinic,11.7318,37.871
Amhara,Zinda Yegeder Clinic,Clinic,10.3105,37.9658
Amhara,Zinqir Mele Clinic,Clinic,10.3504,37.9358
Amhara,Zobel Health Post,Health Post,12.1831,39.7653
Amhara,Zozi Clinic,Clinic,12.3864,38.1538
Amhara,Zugora Clinic,Clinic,11.6287,38.8443
Amhara,Zugora Clinic,Clinic,11.6287,38.8404
Benishangul-Gumuz,Abe Jindu Ashumen Clinic,Clinic,10.2883,34.7811
Benishangul-Gumuz,Agobele Clinic,Clinic,10.5314,34.5131
Benishangul-Gumuz,Akendo Afafiri Clinic,Clinic,10.204,34.6978
Benishangul-Gumuz,Akuda Tumet Clinic,Clinic,10.1335,34.6918
Benishangul-Gumuz,Almehal Clinic,Clinic,11.5337,35.1704
Benishangul-Gumuz,Amba Clinic,Clinic,9.9473,34.6627
Benishangul-Gumuz,Amba Clinic,Clinic,9.9913,34.5738
Benishangul-Gumuz,Amba Clinic,Clinic,10.0373,34.5924
Benishangul-Gumuz,Aniger Waja Health Post,Health Post,9.4996,36.49
Benishangul-Gumuz,Anigera Shenikora Health Post,Health Post,9.4231,36.3481
Benishangul-Gumuz,Anikwasha Burizhi Clinic,Clinic,11.3977,36.3063
Benishangul-Gumuz,Asossa Health Centre,Health Centre,10.0577,34.5353
Benishangul-Gumuz,Ayinshimshe Clinic,Clinic,11.7798,35.3195
Benishangul-Gumuz,Azamina Benosh Health Post,Health Post,10.6553,36.1293
Benishangul-Gumuz,Babi Zenda Health Post,Health Post,11.1308,35.4784
Benishangul-Gumuz,Bamadon Clinic,Clinic,10.441,34.5279
Benishangul-Gumuz,Bambasi Health Centre,Health Centre,9.7546,34.7229
Benishangul-Gumuz,Banga Terko Clinic,Clinic,9.6508,34.4019
Benishangul-Gumuz,Baniya Health Post,Health Post,10.7503,35.4386
Benishangul-Gumuz,Baphirina Mata Health Post,Health Post,10.5091,36.0075
Benishangul-Gumuz,Baro Clinic,Clinic,10.0912,34.6084
Benishangul-Gumuz,Basha Buda Clinic,Clinic,10.0221,34.7451
Benishangul-Gumuz,Bedesa Alikeshefa Clinic,Clinic,9.9713,35.0504
Benishangul-Gumuz,Bela Fida Clinic,Clinic,10.1398,34.9665
Benishangul-Gumuz,Belifudi Clinic,Clinic,10.0752,34.9796
Benishangul-Gumuz,Berber Clinic,Clinic,10.5677,36.1773
Benishangul-Gumuz,Bildigilu Health Centre,Health Centre,10.209,35.0987
Benishangul-Gumuz,Buda Selga Clinic,Clinic,9.9865,34.7755
Benishangul-Gumuz,Bukujina Gichduk Health Post,Health Post,10.3492,35.9603
Benishangul-Gumuz,Bullen Health Centre,Health Centre,10.6018,36.0762
Benishangul-Gumuz,Checha Chugi Health Post,Health Post,9.6386,35.9384
Benishangul-Gumuz,Chigsha Clinic,Clinic,9.6772,36.124
Benishangul-Gumuz,Dangeja Clinic,Clinic,10.27,36.1331
Benishangul-Gumuz,Danigur Mikael Clinic,Clinic,11.3201,35.9591
Benishangul-Gumuz,Debatie Health Centre,Health Centre,10.7733,36.276
Benishangul-Gumuz,Deboh Giorges Health Post,Health Post,11.0626,36.3996
Benishangul-Gumuz,Debre Zeit Health Station,Health Station,10.5833,35.8
Benishangul-Gumuz,Deha Nebeshe Health Post,Health Post,11.0413,36.3273
Benishangul-Gumuz,Deleti Clinic,Clinic,10.0119,35.2155
Benishangul-Gumuz,Denbon Clinic,Clinic,10.5372,36.2032
Benishangul-Gumuz,Dimitu Kilil Health Post,Health Post,9.1046,36.154
Benishangul-Gumuz,Dul Shitalo Clinic,Clinic,10.452,34.4051
Benishangul-Gumuz,Ephar Health Post,Health Post,10.8327,35.8758
Benishangul-Gumuz,Etari Gocher Health Centre,Health Centre,10.4785,35.6579
Benishangul-Gumuz,Fanguso Health Post,Health Post,11.1527,35.1458
Benishangul-Gumuz,Fardiso Clinic,Clinic,10.4386,35.0337
Benishangul-Gumuz,Felege Selam Health Centre,Health Centre,11.2541,36.3733
Benishangul-Gumuz,Galesa Clinic,Clinic,10.4223,36.1331
Benishangul-Gumuz,Gelenigesa Clinic,Clinic,10.576,35.7645
Benishangul-Gumuz,Gemed Metsimetsinare Clinic,Clinic,10.767,34.6335
Benishangul-Gumuz,Genet Mariam Lower Clinic,Clinic,11.0954,36.4169
Benishangul-Gumuz,Genete Mariam Town Clinic,Clinic,11.0961,36.4035
Benishangul-Gumuz,Gerze Clinic,Clinic,10.6575,36.1644
Benishangul-Gumuz,Gilgel Beles Health Centre,Health Centre,11.1535,36.3412
Benishangul-Gumuz,Gize Ataraya Clinic,Clinic,10.4815,34.7249
Benishangul-Gumuz,Gosu Korkwandi Clinic,Clinic,9.8228,35.413
Benishangul-Gumuz,Gubilak Clinic,Clinic,11.1682,36.0059
